id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
1.5897885627704e+19,0,14102822,1005,1,92c7cbe7,6e882918,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,e45d4907,8a4875bd,1,0,23430,320,50,2683,1,163,-1,212
2.984504776871422e+18,0,14102113,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,7992bbc9,24f6b932,1,0,17654,300,250,1994,2,39,-1,33
1.0194298707221914e+19,1,14102314,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,495a7855,d787e91b,1,0,21413,320,50,2467,2,167,100081,23
1.4120169229951336e+19,1,14102115,1005,0,85f751fd,c4e18dd6,50e219e0,090d3a47,0654b444,0f2161f8,a99f214a,c6a36507,56f23684,1,2,15705,320,50,1722,0,35,-1,79
1.9905566452470106e+17,0,14102416,1005,0,7697ed3e,c1aa3c04,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,936b8ff8,7abbbd5c,1,0,21623,320,50,2482,3,167,-1,23
4.5921323133958006e+18,0,14102104,1002,0,5b787406,f3ca2e42,50e219e0,ecad2386,7801e8d9,07d7df22,e79ab935,e05f94f7,1da119e0,0,0,21701,320,50,2497,3,43,100151,42
1.6305318347390005e+19,0,14102908,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d90a7774,3bb1ddd7,1,0,23371,320,50,2680,3,815,100156,42
1.3474748602077053e+19,0,14103019,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,1ac46ae4,76f67383,1,0,23866,320,50,2736,0,33,100171,246
4.399624622730074e+18,0,14102505,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0727bd57,81b42528,1,0,15701,320,50,1722,0,35,100084,79
4.4405829552336655e+18,0,14102301,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,c0293bbc,d056b4bf,1,0,21611,320,50,2480,3,297,100111,61
4.0944744330373745e+18,0,14103021,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f102797b,90df9d44,1,0,23723,320,50,2716,3,47,-1,23
1.5632527124988727e+19,0,14102801,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c2a23c54,1f883dc7,1,0,15707,320,50,1722,0,35,-1,79
8.657413801347374e+18,0,14102208,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c8fd82de,8a4875bd,1,0,15705,320,50,1722,0,35,100083,79
1.1466498248532427e+19,0,14102616,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,3f4b1083,f60c2fd3,1,0,20312,320,50,1780,0,1711,100077,48
1.4627182809523544e+19,0,14102312,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,d93317ff,0e28a095,0e8cc492,1,0,21666,320,50,2494,3,39,-1,112
3.7117727639543414e+18,0,14103007,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5c9161dc,36d749e5,1,0,23761,320,50,2724,0,291,-1,253
8.930418686745271e+18,0,14102405,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,92df78e1,be87996b,1,2,15702,320,50,1722,0,35,-1,79
1.7286094449264361e+19,0,14102206,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c76ba12c,5096d134,1,0,21763,320,50,2502,0,35,100083,221
1.2106949305083642e+19,0,14103007,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5b8d88db,0eb711ec,1,0,8330,320,50,761,3,175,100075,23
1.9388217406085947e+18,0,14102518,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1af10adc,7dc3b26e,1,0,20634,320,50,2374,3,39,-1,23
1.0907494703173624e+19,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,bdfe6da3,4f3e064a,1,0,23804,320,50,2726,3,803,-1,229
5.899709563567882e+18,1,14102918,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9530d58f,779d90c2,1,0,20271,320,50,2225,0,935,100101,48
8.155723221360456e+17,0,14102315,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,5df69e89,99e427c9,1,0,20508,320,50,2351,3,163,-1,61
1.227557284101331e+19,1,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,66f5e02e,6f7ca2ba,0f2161f8,d043885e,c94305bb,be74e6fe,1,0,23804,320,50,2726,3,803,-1,229
7.790671797949216e+18,0,14102318,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b048aad0,84ebbcd4,1,0,17614,320,50,1993,2,1063,-1,33
4.678080918351823e+18,0,14102807,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fc5984c8,8a4875bd,1,0,22750,320,50,2638,2,35,100188,23
1.8401190735140198e+18,0,14102722,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ecae559b,a19423b8,1,0,19772,320,50,2227,0,935,100077,48
5.744240429402354e+18,0,14102622,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,33b7463c,737e5d8b,1,0,15702,320,50,1722,0,35,100084,79
1.037182754934694e+18,1,14103017,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,b3534569,d780319b,1,0,23635,320,50,2708,2,39,-1,23
8.25979732232706e+18,0,14102401,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,42ab0b3d,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
1.0530570890647073e+19,1,14102113,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,36b8cdda,6f21a189,1,0,16208,320,50,1800,3,167,-1,23
7.456560033700031e+18,1,14102217,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,9014603a,8b41a7c1,2891f384,1,0,1038,320,50,178,3,1327,100148,15
7.245175396186331e+18,0,14102819,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,288a3c41,e99c4df5,f07e20f8,4,3,15707,320,50,1722,0,35,-1,79
5.420549843991095e+18,0,14102813,1005,0,85f751fd,c4e18dd6,50e219e0,86ad0937,7801e8d9,0f2161f8,2e3b6a57,86e72f6f,84ebbcd4,1,0,23454,320,50,2688,1,33,-1,212
5.64942982735174e+18,0,14102717,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,969a8d35,7abbbd5c,1,0,20632,320,50,2374,3,39,-1,23
6.402964903307531e+18,0,14102903,1005,0,85f751fd,c4e18dd6,50e219e0,73206397,2347f47a,8ded1f7a,02f49ca9,a536101e,2cd8ff6d,1,0,23143,320,50,2665,0,35,-1,221
1.7803168158744967e+19,0,14102101,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c1c44c81,d787e91b,1,0,15703,320,50,1722,0,35,-1,79
1.7422537026748873e+19,1,14102904,1005,0,85f751fd,c4e18dd6,50e219e0,685d1c4c,2347f47a,8ded1f7a,a99f214a,4ca0c182,32c54c76,1,3,23222,320,50,2676,0,35,100176,221
1.5295981595755385e+19,0,14102412,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,173be26e,e1eae715,1,3,21191,320,50,2424,1,161,100189,71
5.778930746247933e+17,1,14102214,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,af62faf4,a326aa30,1,0,9478,320,50,906,3,1451,100156,61
7.981948855654262e+18,0,14102302,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,cac56118,2274ccea,6f1a5911,1,2,15705,320,50,1722,0,35,-1,79
2.9552771147377014e+18,0,14102720,1010,7,85f751fd,c4e18dd6,50e219e0,75076517,7801e8d9,0f2161f8,55bebfdc,1cd05610,21b5fb3d,5,2,22611,320,480,2611,3,1059,-1,110
1.0113058017209096e+19,0,14102118,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,df637959,c19b86e5,7044c261,1,0,1037,320,50,178,3,1327,-1,15
1.4669341306688694e+19,0,14102307,1005,0,e3c09f3a,d262cf1e,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7d4bca06,cbb77256,1,0,21632,320,50,2482,3,167,-1,23
1.2230430440371818e+19,0,14102205,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2caf3d79,c503c652,1,0,21758,320,50,2502,0,35,-1,221
7.900575711300725e+18,1,14102107,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5bba53ea,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
6.913360093330992e+18,0,14102201,1005,0,85f751fd,c4e18dd6,50e219e0,53aa7f4b,ad63ec9b,0f2161f8,7f794ffc,f332eecc,a264bba3,1,5,20984,320,50,2371,0,551,100217,46
1.445796686393286e+19,0,14102203,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,04de11f3,a0f5f879,1,0,19950,320,50,1800,3,167,100074,23
1.5178972414579164e+18,0,14102205,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,97f42952,68f81307,620311f4,1,0,21697,320,50,2497,3,43,100151,42
1.6673052305306757e+19,0,14102513,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e803ecb5,8a4875bd,1,0,15705,320,50,1722,0,35,-1,79
7.3375624678038e+18,0,14102914,1005,1,57ef2c87,bd6d812f,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,70ac47b3,9b0f71c2,1,0,17894,320,50,2039,2,39,100079,32
1.1561287766220421e+19,0,14102311,1002,0,69bc54b5,effa675a,50e219e0,ecad2386,7801e8d9,07d7df22,73c7b96a,8e4f77a3,6f856677,0,0,20173,300,50,2312,0,167,-1,16
4.7102670872000365e+17,0,14102416,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c5877790,d25693ce,1,0,15703,320,50,1722,0,35,-1,79
1.123840165248303e+19,0,14102704,1005,0,25e5c4b8,7d78a76e,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f323f36,d104784a,1,0,22241,300,250,2566,3,47,100156,42
9.94826407595957e+18,0,14102810,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,91258bc3,a76c4b0a,1,0,22683,320,50,2528,0,39,-1,221
6.926906379164362e+18,0,14102920,1002,0,7cd8eead,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,0548fde4,27c2e78c,e7cf272a,0,0,20072,320,50,2291,3,35,-1,43
1.8004282925698847e+19,0,14102606,1005,0,656c4f25,9f9ce791,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,1e864be8,0eb711ec,1,0,18858,320,50,1882,3,35,-1,13
1.5757808620582818e+19,0,14102602,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,8cf3ec73,981edffc,1,3,21191,320,50,2424,1,161,100193,71
4.4068933893337944e+16,0,14102907,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,a05a869d,bc8f5d71,1,0,22738,320,50,2636,0,47,100111,70
1.1315020617097732e+19,1,14102416,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b0730786,5096d134,1,0,15705,320,50,1722,0,35,100083,79
1.365594886857157e+19,0,14102316,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,428176f6,8a4875bd,1,0,15708,320,50,1722,0,35,-1,79
1.8432086245928996e+18,1,14102107,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,962e45b8,aa35da31,1,0,19251,320,50,2201,3,35,-1,43
3.768829239740504e+18,0,14102913,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,2cf889be,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
7.089325175812069e+18,0,14102719,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,ecb851b2,1,0,15705,320,50,1722,0,35,-1,79
1.1245146118062068e+18,0,14103016,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,96ac3cc0,d4897fef,1,0,23729,320,50,2717,2,47,-1,23
1.1115119548384668e+19,0,14102709,1005,1,43d6df75,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bee1eb06,1617d758,1,0,20984,320,50,2371,0,559,-1,46
1.0555914895930479e+19,0,14102510,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2663dcf9,80f61b6e,1,0,20215,320,50,2316,0,167,100077,16
1.5840603878780637e+19,0,14102102,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9ab3fa16,599817f7,1,0,21647,320,50,2487,1,547,100013,51
4.1589158494184115e+18,0,14102902,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d42a0acc,8a4875bd,1,0,20009,320,50,2283,0,163,-1,95
7.540974883928678e+18,0,14102418,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cf56e787,c6263d8a,1,0,17753,320,50,1993,2,1063,-1,33
8.991417714463289e+18,0,14102821,1005,1,85f751fd,c4e18dd6,50e219e0,cf0327f9,2347f47a,0f2161f8,58a427d7,9302a27b,3c55fad5,1,0,22939,300,50,2654,3,38,-1,23
1.0377880565815402e+19,0,14102216,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,098aaed0,8a4875bd,1,0,21882,320,50,2526,0,35,100075,221
8.279887836924064e+18,0,14102623,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,6a05970b,1f0bc64f,1,0,20395,320,50,2340,3,1065,100111,159
1.6111100206997504e+19,1,14102323,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7ced446b,1ccc7835,1,0,15703,320,50,1722,0,35,100084,79
1.0138476564701745e+19,0,14102614,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,29ab3c3e,f7e81a2d,1,2,21191,320,50,2424,1,161,100193,71
6.000358205422053e+18,0,14102304,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,79572950,3964e081,ef726eae,1,0,1037,320,50,178,3,1327,100148,15
1.593426785659618e+19,0,14102612,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,c19e2e9d,4b2bb8ec,1c2e4fc2,1,2,17016,320,50,1873,3,39,100061,23
7.466671993734493e+18,1,14103023,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,e30e04df,1b13b020,1,0,23161,320,50,2667,0,47,-1,221
1.7082857178201735e+19,0,14102623,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,f03e58c5,e1eae715,1,3,21191,320,50,2424,1,161,100193,71
1.0887707930970862e+18,0,14102309,1002,0,5a83611c,8636aeef,50e219e0,ecad2386,7801e8d9,07d7df22,6414b1d3,35eb8d55,12edfe21,0,0,18858,320,50,1882,3,35,-1,13
6.552731493747498e+18,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,ee31973c,f3ad7798,cef3e649,c40e126a,77f11de7,dc15c87e,1,2,19251,320,50,2201,3,35,100119,43
1.5922449625645812e+19,0,14102810,1002,0,d4da92d1,aaf93c95,50e219e0,ecad2386,7801e8d9,07d7df22,9476ee5c,17a68692,373ecbe6,0,0,17081,320,50,1921,3,47,100075,23
8.215404557140705e+18,0,14102604,1005,0,85f751fd,c4e18dd6,50e219e0,c9c71cd2,ae637522,cef3e649,a99f214a,aa51df0e,8d3da497,1,0,21611,320,50,2480,3,297,100111,61
1.1170769906922533e+19,0,14102101,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,4e46bcd2,d787e91b,1,0,20352,320,50,2333,0,39,-1,157
1.1003774574818546e+19,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,a97b17d0,aefc06bd,0f2161f8,a99f214a,8ee333c4,3de05cb4,1,2,15705,320,50,1722,0,35,-1,79
5.235053737249501e+18,0,14102507,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,ccfe726c,421872ab,1,0,19772,320,50,2227,0,679,100074,48
1.6197703025587798e+19,1,14102401,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0d9e77ac,158e4944,1,0,19015,300,250,2162,2,39,-1,33
9.170591620905833e+18,0,14102811,1005,0,85f751fd,c4e18dd6,50e219e0,f0d41ff1,2347f47a,0f2161f8,a99f214a,96861172,4ea23a13,1,0,23222,320,50,2676,0,35,100176,221
5.973054432903569e+18,0,14102523,1005,0,85f751fd,c4e18dd6,50e219e0,ce183bbd,ae637522,cef3e649,a99f214a,86a0a645,36b67a2a,1,0,21816,320,50,2519,1,171,100191,71
7.725042662895863e+18,1,14102415,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,acf7a268,ecb851b2,1,0,15702,320,50,1722,0,35,100084,79
5.550648218482615e+18,0,14102803,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,492e1e88,81b42528,1,0,22676,320,50,2616,0,35,-1,51
4.910214082614314e+18,0,14102912,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,007b95ee,04258293,1,0,19772,320,50,2227,0,935,100079,48
8.178969565161312e+18,0,14102901,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,fa48d20a,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
5.432231041532015e+18,1,14103007,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,df173b25,0b08cdf0,7abbbd5c,1,0,4687,320,50,423,2,39,100148,32
3.343194724192037e+18,0,14102105,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,a0b59f3a,8a4875bd,1,0,21153,320,50,2420,2,35,-1,69
1.484942222477629e+19,0,14102115,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1cb9a029,c6263d8a,1,0,17914,320,50,2043,2,39,-1,32
9.506579026884307e+18,0,14102408,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,3bd9e8e7,1,0,22259,320,50,2545,0,39,-1,221
1.833796703182541e+19,1,14102822,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,59852f8b,7abbbd5c,1,0,22832,320,50,2647,2,35,100148,23
5.680300260183749e+18,0,14102219,1005,0,85f751fd,c4e18dd6,50e219e0,b80746a0,2347f47a,8ded1f7a,ebf6b048,742740b9,9e6d3278,1,2,377,320,50,112,3,1319,100128,15
1.2081215809982722e+19,0,14103018,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5816f830,44c701de,1,0,20633,320,50,2374,3,39,-1,23
1.7947243106503379e+19,1,14102308,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d9ef2d7f,3e7932d7,1,0,22137,320,50,1702,0,1059,100077,110
1.5127546309992448e+19,0,14102106,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,150572a3,1f0bc64f,1,0,21666,320,50,2494,3,35,-1,112
1.591090940648908e+19,0,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,ba02df24,99b65512,1,0,21767,320,50,2506,0,35,-1,157
6.514274522023707e+18,0,14102911,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,a365ff5c,99e427c9,1,0,20508,320,50,2351,3,163,-1,61
1.0677023678125683e+19,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,4ddce4ef,8803c3d6,1,2,23804,320,50,2726,3,803,-1,229
3.423366264076429e+18,0,14102905,1005,1,e5c60a05,7256c623,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e0f0177a,684581ce,1,0,22683,320,50,2528,0,39,100079,221
1.2745399845490057e+19,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,2d1f8d3b,c6263d8a,1,0,23804,320,50,2726,3,803,-1,229
1.0138701335521763e+19,0,14102719,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,09f2aaf6,8a4875bd,1,0,22682,320,50,2528,0,39,100074,221
6.618621943787108e+18,0,14102815,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,fe16af6f,2ea4f8ba,1,0,21611,320,50,2480,3,297,100111,61
1.6945913294474478e+19,0,14103005,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2d78aa5d,6ac9eb05,1,0,19771,320,50,2227,0,935,100075,48
1.8107962999132297e+19,0,14102306,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,ef8796d4,99e427c9,1,0,21611,320,50,2480,3,297,100111,61
1.5774453046874067e+19,0,14102713,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d835aef9,86030d43,1,0,20251,320,50,2323,0,687,100081,48
4.635126610736652e+18,0,14102808,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,0e58884e,72a00661,1,0,9236,320,50,863,3,169,100105,61
1.7009659632979087e+19,0,14103003,1005,0,85f751fd,c4e18dd6,50e219e0,33291962,2347f47a,cef3e649,a99f214a,3c4a36aa,68b900d9,1,2,21609,216,36,2480,3,297,100111,61
7.101524120017694e+18,0,14102219,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c9f1955b,a0f5f879,1,0,16615,320,50,1863,3,39,100188,23
8.413140250774495e+17,0,14102610,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f6cd8d52,ecb851b2,1,0,17614,320,50,1993,2,1063,-1,33
1.2966324167480156e+19,0,14102205,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,09320f1b,8b1aa260,1,0,19771,320,50,2227,0,679,100077,48
4.95030176938687e+18,0,14102610,1005,0,85f751fd,c4e18dd6,50e219e0,5e657d7f,2347f47a,0f2161f8,a99f214a,30d32f3f,5db079b5,1,2,6393,320,50,547,3,47,-1,23
3.847489138362685e+18,0,14102304,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0401e9e7,c6263d8a,1,0,21923,320,50,2528,0,35,-1,221
1.3444733291719367e+19,1,14102417,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,b5e76899,07a1309f,f07e20f8,4,3,15703,320,50,1722,0,35,-1,79
2.453809607489422e+18,1,14102716,1005,1,85f751fd,c4e18dd6,50e219e0,1dc72b4d,2347f47a,0f2161f8,1e2e525c,9695acef,d4897fef,1,0,22713,300,50,2627,3,1059,100013,110
1.5415489475609756e+19,0,14102308,1005,1,16c73019,8025317b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bc22276b,1c6a881d,1,2,22140,320,50,2550,1,547,-1,51
1.4070686199406244e+19,1,14102612,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1733e7b1,e1ca6300,1,0,19665,320,50,2253,2,303,-1,52
1.368704066035092e+19,0,14102919,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8bfd2cd2,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
1.508145799193586e+19,0,14102723,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7a2be85e,3e7932d7,1,0,19771,320,50,2227,0,935,-1,48
2.4260636637795364e+18,1,14102613,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,665810f3,be87996b,1,2,15704,320,50,1722,0,35,100083,79
1.5745173210798418e+19,0,14102909,1005,1,ba9aee1b,9eaf88fa,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e16a0593,be6db1d7,1,0,22683,320,50,2528,0,167,-1,221
5.876396559506951e+18,1,14102216,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,4e96b1c5,b2debf53,d787e91b,1,0,1037,320,50,178,3,1327,100148,15
2.1199813005648005e+18,0,14102201,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bdd937b6,a8d2c4cf,1,0,18094,320,50,2060,3,39,-1,23
1.3999435934053548e+19,0,14102920,1005,0,85f751fd,c4e18dd6,50e219e0,7edb72b2,2347f47a,879c24eb,03559b29,44d2ddc6,5db079b5,1,2,8330,320,50,761,3,175,100075,23
3.5703076136647153e+18,0,14102814,1005,0,85f751fd,c4e18dd6,50e219e0,e9739828,df32afa9,cef3e649,a99f214a,ba5e77fb,1ccc7835,1,0,23441,320,50,2685,1,33,100084,212
7.092240663728556e+18,0,14102410,1005,0,6ec06dbd,d262cf1e,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,a0e8ae78,9dd895e4,1,0,22190,320,50,2556,3,167,100199,23
9.130281403860745e+18,0,14102115,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,9f5b7f1a,be74e6fe,1,0,20632,320,50,2374,3,39,-1,23
4.428414793089811e+18,0,14102714,1005,0,85f751fd,c4e18dd6,50e219e0,2f85aca1,7801e8d9,0f2161f8,a6dbbc09,cbdb2700,54408210,1,0,22730,300,50,2631,0,35,-1,221
1.7871840630899177e+19,0,14102407,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57cd4006,7abbbd5c,1,0,22257,320,50,2545,0,39,-1,221
